podcast_date,title,summary,href,transcript_href
"September 9, 2013 ","It's OK To Protest In China, Just Don't March"," China runs the largest censorship machine in human history, researchers say. But Harvard studies of Internet postings in China suggest that even vitriolic criticisms of leaders and state policies are not what officials want to censor.",https://www.npr.org/sections/alltechconsidered/2013/09/09/219721983/its-ok-to-protest-in-china-just-dont-march,https://www.npr.org/transcripts/219721983
"September 3, 2013 ","As We Become Richer, Do We Become Stingier?"," A UCLA researcher says science shows that as people earn more money, they become more individualistic and less community oriented. As a result, they seem to donate less of their time and money, proportionally, than poorer people.",https://www.npr.org/2013/09/03/218627288/why-being-wealthy-doesnt-lead-to-more-giving,https://www.npr.org/transcripts/218627288
"October 31, 2013 ",Why Are Kids Who Get Less Candy Happier On Halloween?," In a psychology study using Halloween candy, kids who got a candy bar and a piece of bubble gum were less satisfied than kids who got just a candy bar. The study shows that when we think about experiences, we are significantly biased by how the experience ends.",https://www.npr.org/sections/thesalt/2013/10/31/241846607/why-are-kids-who-get-less-candy-happier-on-halloween,https://www.npr.org/transcripts/241846607
"October 25, 2013 ",Why We Care More About Losses Than Gains," People care more about losing a dollar than gaining a dollar. This ideal, known as loss aversion, has national consequences, too, according to new research. David Greene discusses the phenomenon with NPR's Shankar Vedantam. ",https://www.npr.org/templates/story/story.php?storyId=240685257,https://www.npr.org/transcripts/240685257
"October 16, 2013 ",Why College Freshmen May Feel Like Impostors On Campus," Psychologist Greg Walton has found that a simple intervention can help many students get the most out of college. The trick is in helping students see that setbacks are temporary, and often don't have larger implications.",https://www.npr.org/2013/10/16/235188760/why-college-freshman-may-feel-like-imposters-on-campus,https://www.npr.org/transcripts/235188760
"October 8, 2013 ",Theorists Compare Government Shutdown To A Not-So-Fun Game," Who blinks first or games of ""chicken"" have certain characteristics, game theorists have long observed. Morning Edition explores these ideas in the context of the government shutdown and looming debt default.",https://www.npr.org/2013/10/08/230356303/game-theorists-compare-government-shutdown-to-chicken,https://www.npr.org/transcripts/230356303
"October 1, 2013 ",Examining The Psychology Of Sports Fans," Some sports fans' lives depend on how well their teams are doing. In one theory, sports allow us to deeply identify with the athletes so it feels like we are playing the game.",https://www.npr.org/2013/10/01/228026292/examining-the-psychology-of-sports-fans,https://www.npr.org/transcripts/228026292
"November 26, 2013 ",Why Countries Invest Differently In Environmental Issues," We're not just talking about measures to combat global climate change — we're talking about investments in clean water, forests and biodiversity. A new study explores a novel theory about these differences.",https://www.npr.org/2013/11/26/247297844/why-countries-invest-differently-in-environmental-issues,https://www.npr.org/transcripts/247297844
"November 19, 2013 ",Study: Commuting Adversely Affects Political Engagement," Researchers think an increase in commuting may be partly to blame for widespread political disengagement among many Americans. As stressed-out commuters disengage, they leave the political arena to the most partisan voters.",https://www.npr.org/2013/11/19/246085202/study-commuting-adversely-affects-political-engagement,https://www.npr.org/transcripts/246085202
"November 11, 2013 ",Lessons In Leadership: It's Not About You. (It's About Them)," It takes more than a decisive vision to solve intractable world problems, says Harvard leadership expert Ronald Heifetz. Instead, he advises his students — including budding heads-of-state — to think less like surgeons and more like psychiatrists.",https://www.npr.org/2013/11/11/230841224/lessons-in-leadership-its-not-about-you-its-about-them,https://www.npr.org/transcripts/230841224
"November 7, 2013 ",Why Do People Agree To Work In Boring Jobs?," In the essay ""The Myth of Sisyphus,"" philosopher Albert Camus — who would have turned 100 on Thursday — explored the nature of boring work. There's new psychological research into why people end up in boring jobs.",https://www.npr.org/2013/11/07/243650305/why-do-people-agree-to-work-boring-jobs,https://www.npr.org/transcripts/243650305
"November 4, 2013 ",Study Sheds Light On Criminal Activity During Time Change," Over the weekend, most areas of the U.S. observed Daylight Saving Time. The clocks were turned back one hour, and an hour of daylight was moved from the evening to the morning. New research indicates the time change has a big downside: an apparent increase in crimes.",https://www.npr.org/2013/11/04/242910381/study-sheds-light-on-criminal-activity-during-time-change,https://www.npr.org/transcripts/242910381
"December 26, 2013 ",Are We Genetically Inclined To Be Materialistic?," People tend to hate to lose stuff they already own. This trait, known as the endowment effect, is likely handed down to us by evolution, since it is visible cross-culturally as well as in non-human primates. However, new research suggests certain cultures place a brake on this evolutionary trait, whereas capitalistic societies put it on steroids.",https://www.npr.org/2013/12/26/257394308/are-we-genetically-inclined-to-be-materialistic,https://www.npr.org/transcripts/257394308
"December 18, 2013 ",Is The Primary System To Blame For Partisanship?," Many observers say increasing partisanship in America is the result of gerrymandered districts, which allow partisan voters to determine candidates for Congress. A new analysis tests this theory.",https://www.npr.org/2013/12/18/255185863/is-the-primary-system-to-blame-for-partisanship,https://www.npr.org/transcripts/255185863
"December 13, 2013 ",Does Winter Really Bring On The Blues? Maybe Not," For millions of Americans, the good cheer of Christmas and other festivals is marred by what many call the ""holiday blues."" Counselors, therapists and self-help books offer advice on how to beat this seasonal depression. But the ubiquitous ""winter blues"" might just be a myth. ",https://www.npr.org/templates/story/story.php?storyId=250656113,https://www.npr.org/transcripts/250656113
"December 3, 2013 ",Examining Flip Side Of A Firm's Social Responsibility Record," Companies often practice image management. That is, after being caught doing something bad, they invest in philanthropic projects. Research is asking whether companies that do good are ever motivated to ""cash in"" on their good credit?",https://www.npr.org/2013/12/03/248320196/examining-flip-side-of-a-firms-social-responsibility-record,https://www.npr.org/transcripts/248320196
"January 31, 2014 ",What's The Problem With Feeling On Top Of The World?," Research explores the consequences of boosting self-esteem when it is not justified. When self-esteem is artificially boosted, it reduces performance and effort — as people seek to protect the fragile gain in self-esteem by withdrawing from effort and the risk of failure. When self-esteem is diminished without justification, people appear to work harder to retrieve lost feelings of self-worth.",https://www.npr.org/2014/01/31/269216966/whats-the-problem-with-feeling-on-top-of-the-world,https://www.npr.org/transcripts/269216966
"January 17, 2014 ",Cash Or Credit? How Kids Pay For School Lunch Matters For Health, A study in the journal Obesity found that students who used credit or debit cards in the school cafeteria chose fewer fruits and vegetables and more desserts than kids paying with cash. But the researchers say schools should work with the bias instead of trying to fight it.,https://www.npr.org/sections/thesalt/2014/01/17/245033267/cash-or-credit-how-kids-pay-for-school-lunch-matters-for-health,https://www.npr.org/transcripts/245033267
